evaluation_id,session_id,task_id,task_order,agent,strategy,scope_id,rule_id,category,file,message,delta_scope,change_type
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.createdAt lacks a matching executable migration.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.updatedAt lacks a matching executable migration.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.deletedAt lacks a matching executable migration.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/layout/components/Navbar/HeaderContent/Notification.jsx,function-clone logic has more than one production implementation.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/contactQueries.js,3 substantive duplicate implementation groups exist across the same files.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/index.jsx,function-clone logic has more than one production implementation.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-DOM-C-001-no-cross-module-deep-import,DOM,backend/src/modules/deal/deal.service.ts,Cross-module imports must use index.ts or the target module file.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.name lacks a matching executable migration.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.value lacks a matching executable migration.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.stage lacks a matching executable migration.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.expectedCloseDate lacks a matching executable migration.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.createdAt lacks a matching executable migration.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.updatedAt lacks a matching executable migration.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.deletedAt lacks a matching executable migration.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/index.jsx,function-clone logic has more than one production implementation.,run_local,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-DOM-C-001-no-cross-module-deep-import,DOM,backend/src/modules/deal/deal.service.ts,Cross-module imports must use index.ts or the target module file.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.name lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.value lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.stage lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.expectedCloseDate lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.createdAt lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.updatedAt lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.deletedAt lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,trajectory_cumulative,introduced
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/index.jsx,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,backend,BE-DOM-C-001-no-cross-module-deep-import,DOM,backend/src/modules/deal/deal.service.ts,Cross-module imports must use index.ts or the target module file.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact-company.entity.ts,Persistent change contact_companies.createdAt lacks a matching executable migration.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact.entity.ts,Persistent change deal_contacts.dealId lacks a matching executable migration.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact.entity.ts,Persistent change deal_contacts.role lacks a matching executable migration.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact.entity.ts,Persistent change deal_contacts.createdAt lacks a matching executable migration.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/contacts/ContactForm.jsx,"React component file has 301 non-blank, non-comment lines; maximum is 300.",absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 320 non-blank, non-comment lines; maximum is 300.",absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/layout/components/Navbar/HeaderContent/Notification.jsx,function-clone logic has more than one production implementation.,absolute,current
session_20260817_130253/T2,session_20260817_130253,T2,2,claude,minimal,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactDetail.jsx,component-clone logic has more than one production implementation.,absolute,current
